rssi,rate,noise_floor,data,local_time,channel
-52,11,-95,"[0, 0, 14, -7, 12]",222864741,6
-52,11,-95,"[0, 0, -8, -14, -8]",222878263,6
-52,11,-95,"[0, 0, 15, -5, 12]",222882729,6
-52,11,-95,"[0, 0, -1, 17, 0]",222886367,6
-52,11,-95,"[0, 0, 12, 11, 11]",222890915,6
-52,11,-95,"[0, 0, -16, -6, -14]",222898172,6
-52,11,-95,"[0, 0, 5, 14, 5]",222907806,6
-52,11,-95,"[0, 0, 9, 14, 9]",222913197,6
-52,11,-95,"[0, 0, -17, 2, -15]",222925972,6
-52,11,-95,"[0, 0, 15, 4, 13]",222963123,6
-52,11,-95,"[0, 0, -16, 7, -14]",222980600,6
-52,11,-95,"[0, 0, -4, -17, -4]",222985484,6
-52,11,-95,"[0, 0, 15, 8, 14]",222989684,6
-52,11,-95,"[0, 0, 14, 7, 13]",222993556,6
-52,11,-95,"[0, 0, -17, 1, -15]",223002606,6
-52,11,-95,"[0, 0, 8, 15, 8]",223010033,6
-52,11,-95,"[0, 0, 16, -7, 13]",223013875,6
-52,11,-95,"[0, 0, 7, 16, 6]",223028158,6
-53,11,-95,"[0, 0, -5, -15, -6]",223032657,6
-53,11,-95,"[0, 0, 10, -12, 8]",223076430,6
-53,11,-95,"[0, 0, -2, 16, -1]",223084246,6
-52,11,-95,"[0, 0, 7, 15, 6]",223089219,6
-52,11,-95,"[0, 0, -17, 5, -15]",223093542,6
-52,11,-95,"[0, 0, -14, -12, -13]",223098131,6
-52,11,-95,"[0, 0, 17, 1, 15]",223105795,6
-52,11,-95,"[0, 0, 7, 17, 7]",223115778,6
-52,11,-95,"[0, 0, 13, -12, 10]",223119472,6
-52,11,-95,"[0, 0, 16, 3, 14]",223130701,6
-52,11,-95,"[0, 0, 9, -14, 7]",223134410,6
-52,11,-95,"[0, 0, 16, 0, 14]",223168323,6
-52,11,-95,"[0, 0, -10, 13, -9]",223179716,6
-52,11,-95,"[0, 0, 3, 16, 3]",223187997,6
-52,11,-95,"[0, 0, 13, -11, 11]",223192656,6
-52,11,-95,"[0, 0, 3, -17, 2]",223198864,6
-52,11,-95,"[0, 0, -16, 9, -13]",223208502,6
-52,11,-95,"[0, 0, -17, -5, -15]",223217236,6
-52,11,-95,"[0, 0, -7, -17, -7]",223222236,6
-53,11,-95,"[0, 0, 12, -12, 9]",223228628,6
-52,11,-95,"[0, 0, -9, -15, -8]",223236624,6
-52,11,-95,"[0, 0, -1, 17, 0]",223269773,6
-52,11,-95,"[0, 0, 4, -17, 2]",223275104,6
-52,11,-95,"[0, 0, 17, -5, 13]",223287993,6
-52,11,-95,"[0, 0, -12, 11, -9]",223292891,6
-52,11,-95,"[0, 0, 8, 15, 7]",223299089,6
-52,11,-95,"[0, 0, 14, -7, 11]",223304174,6
-52,11,-95,"[0, 0, -11, 11, -9]",223311428,6
-52,11,-95,"[0, 0, -18, -2, -15]",223335381,6
-52,11,-95,"[0, 0, -7, -17, -7]",223339414,6
-52,11,-95,"[0, 0, 16, -2, 13]",223372236,6
-52,11,-95,"[0, 0, -15, -8, -13]",223376742,6
-52,11,-95,"[0, 0, 15, -6, 13]",223394359,6
-52,11,-95,"[0, 0, 5, -16, 4]",223398213,6
-53,11,-95,"[0, 0, 7, 14, 7]",223402411,6
-52,11,-95,"[0, 0, -17, 7, -14]",223406045,6
-52,11,-95,"[0, 0, -14, 10, -11]",223419872,6
-52,11,-95,"[0, 0, 3, 16, 3]",223426210,6
-52,11,-95,"[0, 0, -14, -8, -12]",223430824,6
-52,11,-95,"[0, 0, 17, -5, 14]",223436409,6
-53,11,-95,"[0, 0, 10, 11, 8]",223440443,6
-52,11,-95,"[0, 0, -13, -13, -12]",223474395,6
-52,11,-95,"[0, 0, 9, -15, 7]",223479125,6
-52,11,-95,"[0, 0, 0, -16, -1]",223490176,6
-52,11,-95,"[0, 0, -4, -16, -4]",223495150,6
-53,11,-95,"[0, 0, -16, 1, -13]",223498713,6
-52,11,-95,"[0, 0, 17, 1, 14]",223502104,6
-52,11,-95,"[0, 0, 1, 16, 1]",223505593,6
-52,11,-95,"[0, 0, 15, -7, 12]",223514401,6
-52,11,-95,"[0, 0, 3, 15, 3]",223522181,6
-52,11,-95,"[0, 0, 5, -16, 4]",223525996,6
-52,11,-95,"[0, 0, 4, -17, 2]",223531663,6
-52,11,-95,"[0, 0, -6, -18, -6]",223539670,6
-52,11,-95,"[0, 0, 13, -11, 10]",223543152,6
-53,11,-95,"[0, 0, 15, -3, 12]",223577449,6
-52,11,-95,"[0, 0, 3, 16, 3]",223589784,6
-52,11,-95,"[0, 0, 14, -8, 12]",223596795,6
-52,11,-95,"[0, 0, -16, -7, -14]",223600338,6
-52,11,-95,"[0, 0, 7, 13, 6]",223604154,6
-52,11,-95,"[0, 0, 9, 12, 8]",223608021,6
-52,11,-95,"[0, 0, -6, 15, -5]",223611640,6
-52,11,-95,"[0, 0, -17, 3, -15]",223620094,6
-52,11,-95,"[0, 0, -15, -10, -13]",223627435,6
-52,11,-95,"[0, 0, -11, 11, -9]",223632241,6
-52,11,-95,"[0, 0, 12, -11, 10]",223645307,6
-52,11,-95,"[0, 0, 6, -16, 4]",223679295,6
-54,11,-95,"[0, 0, 8, -12, 7]",223690632,6
-54,11,-95,"[0, 0, -15, -2, -14]",223701112,6
-54,11,-95,"[0, 0, 5, -14, 4]",223705171,6
-53,11,-95,"[0, 0, -4, -15, -4]",223710011,6
-53,11,-95,"[0, 0, -5, 14, -4]",223719243,6
-53,11,-95,"[0, 0, 6, -15, 5]",223726800,6
-54,11,-95,"[0, 0, 8, -12, 7]",223730960,6
-54,11,-95,"[0, 0, 1, 15, 1]",223744880,6
-54,11,-95,"[0, 0, -9, 12, -7]",223748913,6
-54,11,-95,"[0, 0, -16, 3, -15]",223781790,6
-54,11,-95,"[0, 0, -13, -9, -12]",223800950,6
-54,11,-95,"[0, 0, 13, 5, 12]",223806412,6
-52,11,-95,"[0, 0, -15, -6, -13]",223811600,6
-52,11,-95,"[0, 0, -17, -1, -14]",223821413,6
-54,11,-95,"[0, 0, 2, 15, 3]",223829397,6
-54,11,-95,"[0, 0, 5, -14, 4]",223834187,6
-54,11,-95,"[0, 0, 8, 10, 8]",223846856,6
-54,11,-95,"[0, 0, 7, 12, 7]",223851577,6
-54,11,-95,"[0, 0, 2, 13, 3]",223895580,6
-54,11,-95,"[0, 0, -7, 13, -6]",223902261,6
-54,11,-95,"[0, 0, 14, -2, 13]",223906793,6
-54,11,-95,"[0, 0, 15, -3, 13]",223910819,6
-54,11,-95,"[0, 0, -11, -9, -11]",223924386,6
-54,11,-95,"[0, 0, -2, 14, -1]",223931829,6
-54,11,-95,"[0, 0, 7, 12, 6]",223935566,6
-54,11,-95,"[0, 0, -15, 0, -14]",223948391,6
-54,11,-95,"[0, 0, -13, -8, -12]",223952708,6
-53,11,-95,"[0, 0, -12, 10, -10]",223987333,6
-54,11,-95,"[0, 0, -7, -14, -7]",223999150,6
-54,11,-95,"[0, 0, -4, -14, -5]",224005127,6
-54,11,-95,"[0, 0, 14, -1, 13]",224011420,6
-54,11,-95,"[0, 0, 13, 8, 12]",224017129,6
-54,11,-95,"[0, 0, 12, 8, 11]",224027133,6
-54,11,-95,"[0, 0, 7, -12, 5]",224037518,6
-54,11,-95,"[0, 0, 7, -14, 5]",224047800,6
-54,11,-95,"[0, 0, 1, -15, 0]",224051960,6
-54,11,-95,"[0, 0, -15, -4, -14]",224055675,6
-54,11,-95,"[0, 0, 3, 14, 3]",224089577,6
-54,11,-95,"[0, 0, 10, 9, 10]",224101339,6
-54,11,-95,"[0, 0, 12, 9, 11]",224113944,6
-54,11,-95,"[0, 0, -15, 2, -14]",224119261,6
-53,11,-95,"[0, 0, -5, 16, -4]",224141261,6
-53,11,-95,"[0, 0, -5, 15, -4]",224147911,6
-53,11,-95,"[0, 0, 7, -16, 4]",224155612,6
-53,11,-95,"[0, 0, -16, -2, -13]",224159991,6
-53,11,-95,"[0, 0, -17, -2, -14]",224211797,6
-53,11,-95,"[0, 0, -15, -6, -13]",224219004,6
-53,11,-95,"[0, 0, -15, -6, -13]",224225098,6
-53,11,-95,"[0, 0, 13, -11, 10]",224228745,6
-53,11,-95,"[0, 0, 11, 12, 10]",224232518,6
-53,11,-95,"[0, 0, 14, -6, 11]",224241080,6
-53,11,-95,"[0, 0, -16, 5, -13]",224244886,6
-53,11,-95,"[0, 0, 9, 12, 8]",224250805,6
-53,11,-95,"[0, 0, -16, 4, -13]",224254585,6
-53,11,-95,"[0, 0, 10, 12, 9]",224258281,6
-53,11,-95,"[0, 0, -9, -14, -9]",224301271,6
-53,11,-95,"[0, 0, -12, -13, -11]",224317046,6
-53,11,-95,"[0, 0, 17, 6, 14]",224321118,6
-53,11,-95,"[0, 0, -10, -14, -10]",224324799,6
-53,11,-95,"[0, 0, -16, -6, -14]",224333644,6
-53,11,-95,"[0, 0, -16, 0, -14]",224337371,6
-53,11,-95,"[0, 0, 12, 10, 11]",224345206,6
-53,11,-95,"[0, 0, 17, -1, 14]",224348928,6
-53,11,-95,"[0, 0, -8, -15, -7]",224357743,6
-53,11,-95,"[0, 0, 2, 15, 3]",224362661,6
-53,11,-95,"[0, 0, 2, 15, 2]",224407631,6
-53,11,-95,"[0, 0, 7, -13, 5]",224414218,6
-53,11,-95,"[0, 0, -5, 14, -3]",224418154,6
-53,11,-95,"[0, 0, 15, 4, 12]",224421993,6
-53,11,-95,"[0, 0, 14, 3, 11]",224426007,6
-53,11,-95,"[0, 0, 1, 15, 1]",224429770,6
-53,11,-95,"[0, 0, -11, 12, -8]",224443622,6
-53,11,-95,"[0, 0, 6, -15, 4]",224447705,6
-53,11,-95,"[0, 0, 1, -16, 0]",224458068,6
-53,11,-95,"[0, 0, 14, 4, 11]",224464887,6
-53,11,-95,"[0, 0, -3, -15, -3]",224499294,6
-54,11,-95,"[0, 0, -8, 12, -6]",224513486,6
-54,11,-95,"[0, 0, -11, 9, -9]",224519027,6
-54,11,-95,"[0, 0, -12, 8, -10]",224523596,6
-52,11,-95,"[0, 0, -15, -1, -13]",224527484,6
-53,11,-95,"[0, 0, -11, 11, -8]",224531615,6
-53,11,-95,"[0, 0, 15, -3, 12]",224538478,6
-53,11,-95,"[0, 0, -6, 14, -5]",224545992,6
-53,11,-95,"[0, 0, 12, -11, 9]",224551188,6
-53,11,-95,"[0, 0, 15, 0, 12]",224559089,6
-53,11,-95,"[0, 0, 14, 4, 11]",224563105,6
-53,11,-95,"[0, 0, 7, -13, 5]",224566948,6
-53,11,-95,"[0, 0, 15, -6, 12]",224576507,6
-53,11,-95,"[0, 0, 9, -12, 7]",224589361,6
-53,11,-95,"[0, 0, -10, 12, -8]",224595374,6
-53,11,-95,"[0, 0, 13, -7, 10]",224599329,6
-53,11,-95,"[0, 0, -6, 14, -4]",224612517,6
-53,11,-95,"[0, 0, -1, 15, 0]",224618321,6
-53,11,-95,"[0, 0, -8, -15, -7]",224624186,6
-53,11,-95,"[0, 0, 12, -9, 9]",224630304,6
-53,11,-95,"[0, 0, -6, -14, -6]",224635253,6
-53,11,-95,"[0, 0, 13, 7, 10]",224640427,6
-53,11,-95,"[0, 0, -14, 7, -11]",224648771,6
-53,11,-95,"[0, 0, -15, 7, -13]",224653195,6
-53,11,-95,"[0, 0, -1, 15, 0]",224661887,6
-53,11,-95,"[0, 0, 15, -5, 12]",224670281,6
-53,11,-95,"[0, 0, 1, -15, -1]",224704005,6
-53,11,-95,"[0, 0, -16, -4, -13]",224752375,6
-53,11,-95,"[0, 0, 15, -2, 12]",224763917,6
-53,11,-95,"[0, 0, -1, 16, -1]",224771007,6
-53,11,-95,"[0, 0, 14, -5, 11]",224813837,6
-54,11,-95,"[0, 0, -12, 9, -10]",224826224,6
-53,11,-95,"[0, 0, 3, -15, 4]",224830304,6
-54,11,-95,"[0, 0, 9, 9, 9]",224834232,6
-53,11,-95,"[0, 0, -3, 13, -2]",224849793,6
-53,11,-95,"[0, 0, 0, 13, -1]",224855618,6
-53,11,-95,"[0, 0, -15, 2, -14]",224862860,6
-53,11,-95,"[0, 0, 4, 14, 3]",224897932,6
-53,11,-95,"[0, 0, -15, 3, -14]",224903797,6
-53,11,-95,"[0, 0, 0, -15, -1]",224908000,6
-53,11,-95,"[0, 0, 13, -5, 12]",224919410,6
-53,11,-95,"[0, 0, -16, -2, -14]",224926418,6
-52,11,-95,"[0, 0, -13, -11, -12]",224931275,6
-52,11,-95,"[0, 0, -10, -13, -9]",224935018,6
-52,11,-95,"[0, 0, -15, 7, -12]",224938583,6
-53,11,-95,"[0, 0, 3, 12, 3]",224947964,6
-53,11,-95,"[0, 0, -15, 1, -14]",224956456,6
-53,11,-95,"[0, 0, -16, -1, -14]",224962011,6
-53,11,-95,"[0, 0, 14, -7, 12]",224973591,6
-52,11,-95,"[0, 0, -14, -1, -13]",225230759,6
-52,11,-95,"[0, 0, -7, 10, -6]",225238774,6
-52,11,-95,"[0, 0, 9, -11, 7]",225276875,6
-52,11,-95,"[0, 0, -14, 4, -13]",225280975,6
-52,11,-95,"[0, 0, 7, 11, 6]",225286900,6
-53,11,-95,"[0, 0, -10, 7, -8]",225381419,6
-53,11,-95,"[0, 0, -11, -7, -10]",225390609,6
-52,11,-95,"[0, 0, 0, 12, 1]",225434304,6
-53,11,-95,"[0, 0, -2, 10, 0]",225523633,6
-52,11,-95,"[0, 0, -3, -11, -3]",225583291,6
-53,11,-95,"[0, 0, -5, 6, -2]",225587528,6
-53,11,-95,"[0, 0, -6, 7, -4]",225626637,6
-53,11,-95,"[0, 0, 4, 7, 4]",225636596,6
-52,11,-95,"[0, 0, 11, -2, 7]",225685812,6
-52,11,-95,"[0, 0, -8, 5, -6]",225692508,6
-52,11,-95,"[0, 0, 5, -10, 4]",225727973,6
-51,11,-95,"[0, 0, 12, -1, 9]",225738646,6
-51,11,-95,"[0, 0, 2, -11, 1]",225746776,6
-51,11,-95,"[0, 0, -12, -4, -9]",225760848,6
-51,11,-95,"[0, 0, -3, 12, -3]",225774780,6
-51,11,-95,"[0, 0, -11, 6, -9]",225778946,6
-51,11,-95,"[0, 0, 12, 5, 10]",225792726,6
-51,11,-95,"[0, 0, 7, -11, 5]",225797811,6
-51,11,-95,"[0, 0, 10, 7, 8]",225801995,6
-50,11,-95,"[0, 0, 8, 8, 6]",226046628,6
-51,11,-95,"[0, 0, 7, 8, 5]",226053649,6
-50,11,-95,"[0, 0, -12, -5, -9]",226057975,6
-51,11,-95,"[0, 0, -11, 7, -9]",226061535,6
-51,11,-95,"[0, 0, -3, 12, -3]",226067853,6
-51,11,-95,"[0, 0, -10, -9, -8]",226082088,6
-51,11,-95,"[0, 0, -14, 3, -11]",226085923,6
-51,11,-95,"[0, 0, -11, -8, -9]",226089801,6
-51,11,-95,"[0, 0, -14, -1, -11]",226098744,6
-52,11,-95,"[0, 0, -5, -12, -4]",226103728,6
-52,11,-95,"[0, 0, -6, -11, -5]",226143134,6
-52,11,-95,"[0, 0, 12, -3, 9]",226151718,6
-52,11,-95,"[0, 0, 7, 9, 5]",226177098,6
-52,11,-95,"[0, 0, 11, -2, 8]",226189477,6
-52,11,-95,"[0, 0, 0, 12, 0]",226197094,6
-52,11,-95,"[0, 0, -4, 12, -3]",226202062,6
-52,11,-95,"[0, 0, 9, -9, 6]",226205726,6
-51,11,-95,"[0, 0, 11, -1, 8]",226241572,6
-51,11,-95,"[0, 0, 11, -3, 8]",226250112,6
-51,11,-95,"[0, 0, -3, 11, -2]",226259527,6
-51,11,-95,"[0, 0, -5, 11, -4]",226263254,6
-52,11,-95,"[0, 0, 8, 6, 6]",226270393,6
-51,11,-95,"[0, 0, -10, -8, -8]",226275561,6
-51,11,-95,"[0, 0, 10, -5, 8]",226287321,6
-51,11,-95,"[0, 0, 10, 5, 7]",226292165,6
-52,11,-95,"[0, 0, 9, -6, 7]",226301651,6
-51,11,-95,"[0, 0, 6, 8, 5]",226305403,6
-51,11,-95,"[0, 0, -6, 10, -6]",226309427,6
-51,11,-95,"[0, 0, -1, 11, -1]",226346351,6
-52,11,-95,"[0, 0, -5, -10, -4]",226359917,6
-51,11,-95,"[0, 0, 11, -1, 8]",226366852,6
-51,11,-95,"[0, 0, 10, 3, 8]",226371270,6
-51,11,-95,"[0, 0, -11, 5, -9]",226378213,6
-52,11,-95,"[0, 0, -12, 4, -10]",226390205,6
-51,11,-95,"[0, 0, -11, 6, -9]",226394473,6
-52,11,-95,"[0, 0, -4, -11, -4]",226401402,6
-51,11,-95,"[0, 0, 6, -12, 5]",226405693,6
-52,11,-95,"[0, 0, 11, -6, 8]",226411219,6
-52,11,-95,"[0, 0, 11, -5, 8]",226445672,6
-52,11,-95,"[0, 0, -15, 0, -12]",226462281,6
-52,11,-95,"[0, 0, 10, -9, 7]",226465919,6
-52,11,-95,"[0, 0, 2, -13, 2]",226469762,6
-52,11,-95,"[0, 0, -7, 11, -5]",226473559,6
-52,11,-95,"[0, 0, 8, 10, 6]",226476977,6
-52,11,-95,"[0, 0, 1, 12, 1]",226485672,6
-52,11,-95,"[0, 0, 11, 4, 8]",226491301,6
-52,11,-95,"[0, 0, 4, 11, 3]",226496830,6
-52,11,-95,"[0, 0, 0, -13, -1]",226504212,6
-52,11,-95,"[0, 0, 6, 9, 5]",226507851,6
-52,11,-95,"[0, 0, -5, 11, -4]",226513522,6
-51,11,-95,"[0, 0, 12, -1, 9]",226554956,6
-51,11,-95,"[0, 0, -3, -11, -2]",226565667,6
-51,11,-95,"[0, 0, 9, -7, 7]",226569413,6
-51,11,-95,"[0, 0, 4, -10, 3]",226574914,6
-51,11,-95,"[0, 0, 10, 6, 7]",226578396,6
-51,11,-95,"[0, 0, 10, -6, 8]",226586228,6
-51,11,-95,"[0, 0, 11, -5, 8]",226595050,6
-51,11,-95,"[0, 0, -2, 11, -2]",226598678,6
-51,11,-95,"[0, 0, 11, 2, 9]",226604159,6
-51,11,-95,"[0, 0, 2, 12, 2]",226611211,6
-51,11,-95,"[0, 0, 6, 9, 4]",226614925,6
-51,11,-95,"[0, 0, 3, -12, 2]",226650840,6
-51,11,-95,"[0, 0, -10, -7, -8]",226661148,6
-51,11,-95,"[0, 0, 2, -13, 2]",226667512,6
-51,11,-95,"[0, 0, 9, -9, 7]",226671245,6
-51,11,-95,"[0, 0, -4, 11, -3]",226675160,6
-52,11,-95,"[0, 0, -1, 11, -1]",226679564,6
-52,11,-95,"[0, 0, 9, 6, 7]",226683263,6
-52,11,-95,"[0, 0, 10, -6, 8]",226694261,6
-51,11,-95,"[0, 0, 6, -12, 4]",226699077,6
-51,11,-95,"[0, 0, 4, -13, 3]",226707890,6
-52,11,-95,"[0, 0, 6, -11, 4]",226714371,6
-52,11,-95,"[0, 0, -13, -3, -10]",226718327,6
-52,11,-95,"[0, 0, -8, -10, -6]",226751411,6
-52,11,-95,"[0, 0, -11, -7, -9]",226762703,6
-52,11,-95,"[0, 0, 3, 11, 2]",226772018,6
-52,11,-95,"[0, 0, -14, 0, -11]",226785697,6
-52,11,-95,"[0, 0, -7, -10, -6]",226792056,6
-52,11,-95,"[0, 0, 0, 12, 0]",226799163,6
-52,11,-95,"[0, 0, -13, -2, -11]",226802921,6
-52,11,-95,"[0, 0, 9, -8, 7]",226811515,6
-53,11,-95,"[0, 0, -7, -10, -6]",226815472,6
-53,11,-95,"[0, 0, 12, -1, 9]",226818963,6
-53,11,-95,"[0, 0, -13, 0, -10]",226822214,6
-53,11,-95,"[0, 0, -3, -12, -3]",227071348,6
-53,11,-95,"[0, 0, -13, 1, -10]",227080703,6
-53,11,-95,"[0, 0, -4, -12, -4]",227084875,6
-53,11,-95,"[0, 0, 9, 6, 7]",227088936,6
-53,11,-95,"[0, 0, 0, 12, 0]",227106778,6
-53,11,-95,"[0, 0, -12, 3, -8]",227122150,6
-52,11,-95,"[0, 0, -9, 9, -7]",227193295,6
-51,11,-95,"[0, 0, 4, -12, 2]",227222604,6
-52,11,-95,"[0, 0, 12, 2, 9]",227226640,6
-52,11,-95,"[0, 0, 7, 10, 5]",227230933,6
-52,11,-95,"[0, 0, -15, 2, -12]",227284656,6
-52,11,-95,"[0, 0, 11, -5, 9]",227319074,6
-52,11,-95,"[0, 0, -2, 12, -1]",227323670,6
-52,11,-95,"[0, 0, -5, 11, -4]",227332918,6
-52,11,-95,"[0, 0, -13, 2, -10]",227366871,6
-53,11,-95,"[0, 0, -11, -5, -8]",227377235,6
-53,11,-95,"[0, 0, 9, 6, 6]",227384777,6
-53,11,-95,"[0, 0, 12, -1, 8]",227423629,6
-53,11,-95,"[0, 0, -9, -8, -8]",227433537,6
-53,11,-95,"[0, 0, 8, -8, 5]",227482260,6
-52,11,-95,"[0, 0, 8, 7, 6]",227508226,6
-52,11,-95,"[0, 0, -11, 6, -8]",227516141,6
-52,11,-95,"[0, 0, 8, -10, 6]",227521185,6
-52,11,-95,"[0, 0, -10, 6, -7]",227528871,6
-53,11,-95,"[0, 0, 9, 6, 7]",227532565,6
-52,11,-95,"[0, 0, 1, 11, 1]",227536873,6
-52,11,-95,"[0, 0, 9, 6, 6]",227691910,6
-52,11,-95,"[0, 0, -12, -3, -9]",227712303,6
-53,11,-95,"[0, 0, -5, 10, -3]",227721543,6
-52,11,-95,"[0, 0, 9, 5, 6]",227738258,6
-52,11,-95,"[0, 0, 12, -3, 8]",227775756,6
-52,11,-95,"[0, 0, -10, 6, -7]",227793815,6
-52,11,-95,"[0, 0, -11, -5, -8]",227801181,6
-52,11,-95,"[0, 0, 8, 7, 6]",227805817,6
-51,11,-95,"[0, 0, -13, 5, -11]",227816224,6
-52,11,-95,"[0, 0, -5, 11, -4]",227834168,6
-52,11,-95,"[0, 0, -12, 3, -9]",227838896,6
-52,11,-95,"[0, 0, 8, -11, 5]",227843661,6
-52,11,-95,"[0, 0, 5, 11, 4]",227889287,6
-53,11,-95,"[0, 0, 14, -1, 10]",227936382,6
-52,11,-95,"[0, 0, -2, -12, -3]",227942444,6
-52,11,-95,"[0, 0, 8, 10, 6]",227948047,6
-50,11,-95,"[0, 0, -6, -11, -5]",227991564,6
-51,11,-95,"[0, 0, 11, 4, 8]",227998803,6
-51,11,-95,"[0, 0, 2, 11, 1]",228005737,6
-51,11,-95,"[0, 0, 0, -13, -1]",228010925,6
-51,11,-95,"[0, 0, -4, 12, -3]",228015146,6
-51,11,-95,"[0, 0, 10, 5, 8]",228019126,6
-51,11,-95,"[0, 0, 6, -10, 4]",228026140,6
-51,11,-95,"[0, 0, -7, 10, -6]",228030632,6
-51,11,-95,"[0, 0, 11, 3, 8]",228034463,6
-53,11,-95,"[0, 0, -1, -13, -1]",228047410,6
-54,11,-95,"[0, 0, -9, -7, -7]",228087157,6
-52,11,-95,"[0, 0, 2, -12, 1]",228141049,6
-52,11,-95,"[0, 0, 10, -7, 7]",228145902,6
-54,11,-95,"[0, 0, 4, -12, 1]",228185229,6
-54,11,-95,"[0, 0, 10, -2, 7]",228211448,6
-54,11,-95,"[0, 0, -6, -10, -5]",228243019,6
-54,11,-95,"[0, 0, 5, 11, 4]",228247666,6
-54,11,-95,"[0, 0, 11, 1, 8]",228253746,6
-54,11,-95,"[0, 0, -7, 10, -4]",228259196,6
-52,11,-95,"[0, 0, -12, -2, -9]",228327739,6
-52,11,-95,"[0, 0, -5, -11, -4]",228351825,6
-52,11,-95,"[0, 0, 10, -6, 8]",228356420,6
-52,11,-95,"[0, 0, 13, -1, 10]",228390033,6
-52,11,-95,"[0, 0, -15, 3, -11]",228397288,6
-52,11,-95,"[0, 0, -6, -11, -5]",228413222,6
-52,11,-95,"[0, 0, 9, 7, 7]",228417566,6
-52,11,-95,"[0, 0, -13, 3, -10]",228440713,6
-52,11,-95,"[0, 0, 7, -10, 5]",228450859,6
-52,11,-95,"[0, 0, -12, 5, -10]",228488130,6
-52,11,-95,"[0, 0, 4, 10, 3]",228503853,6
-52,11,-95,"[0, 0, -13, 2, -10]",228509284,6
-52,11,-95,"[0, 0, 11, -6, 10]",228540035,6
-54,11,-95,"[0, 0, -9, -9, -8]",228558933,6
-54,11,-95,"[0, 0, 10, -4, 6]",228562706,6
-54,11,-95,"[0, 0, 10, -5, 6]",228606114,6
-52,11,-95,"[0, 0, 11, -2, 9]",228612611,6
-52,11,-95,"[0, 0, 9, 7, 7]",228618434,6
-52,11,-95,"[0, 0, 4, -13, 2]",228622676,6
-52,11,-95,"[0, 0, -2, -13, -3]",228626813,6
-52,11,-95,"[0, 0, 1, -13, 0]",228634973,6
-52,11,-95,"[0, 0, 11, 3, 8]",228640402,6
-52,11,-95,"[0, 0, -11, -7, -9]",228645454,6
-52,11,-95,"[0, 0, 6, 10, 5]",228653136,6
-52,11,-95,"[0, 0, 12, -3, 10]",228658777,6
-52,11,-95,"[0, 0, -11, 6, -8]",228664367,6
-52,11,-95,"[0, 0, 11, -6, 9]",228697198,6
-52,11,-95,"[0, 0, 9, -9, 7]",228708526,6
-52,11,-95,"[0, 0, -9, 9, -7]",228715365,6
-52,11,-95,"[0, 0, 3, 11, 3]",228720873,6
-52,11,-95,"[0, 0, -13, 0, -10]",228725061,6
-52,11,-95,"[0, 0, -12, -6, -10]",228729081,6
-52,11,-95,"[0, 0, -13, 0, -12]",228736814,6
-52,11,-95,"[0, 0, 6, 11, 4]",228744788,6
-52,11,-95,"[0, 0, 3, -13, 2]",228757038,6
-52,11,-95,"[0, 0, -14, -1, -11]",228763635,6
-52,11,-95,"[0, 0, 0, 12, 0]",228767607,6
-52,11,-95,"[0, 0, -10, 9, -8]",228810755,6
-52,11,-95,"[0, 0, -15, -1, -12]",228857902,6
-52,11,-95,"[0, 0, 5, -13, 3]",228862089,6
-52,11,-95,"[0, 0, 13, 4, 10]",228869171,6
-54,11,-95,"[0, 0, 2, -11, 0]",228903843,6
-54,11,-95,"[0, 0, 12, 0, 9]",228920921,6
-54,11,-95,"[0, 0, 14, -1, 10]",228926038,6
-52,11,-95,"[0, 0, -9, -11, -7]",228931246,6
-51,11,-95,"[0, 0, -14, 0, -12]",228941875,6
-54,11,-95,"[0, 0, -14, -3, -11]",228949466,6
-53,11,-95,"[0, 0, 8, 7, 6]",228961600,6
-53,11,-95,"[0, 0, 5, -11, 3]",228980411,6
-53,11,-95,"[0, 0, -1, 12, -1]",229000437,6
-53,11,-95,"[0, 0, -3, 11, -2]",229018186,6
-52,11,-95,"[0, 0, -15, 0, -12]",229065089,6
-52,11,-95,"[0, 0, 3, 13, 2]",229140853,6
-52,11,-95,"[0, 0, 10, -8, 7]",229148861,6
-52,11,-95,"[0, 0, -13, -6, -10]",229164780,6
-52,11,-95,"[0, 0, -14, -4, -11]",229172830,6
-52,11,-95,"[0, 0, 3, -12, 2]",229177028,6
-52,11,-95,"[0, 0, 1, 14, 1]",229214161,6
-52,11,-95,"[0, 0, 12, 3, 9]",229222745,6
-52,11,-95,"[0, 0, -13, -3, -10]",229228786,6
-53,11,-95,"[0, 0, 6, 10, 5]",229239708,6
-52,11,-95,"[0, 0, -7, 12, -6]",229249440,6
-52,11,-95,"[0, 0, 14, -6, 11]",229257148,6
-52,11,-95,"[0, 0, 8, 9, 7]",229260775,6
-52,11,-95,"[0, 0, 13, -3, 10]",229267676,6
-52,11,-95,"[0, 0, -15, 2, -12]",229271070,6
-52,11,-95,"[0, 0, 5, -15, 3]",229274996,6
-52,11,-95,"[0, 0, -14, 2, -12]",229278691,6
-52,11,-95,"[0, 0, 10, 7, 9]",229311747,6
-52,11,-95,"[0, 0, 13, 4, 10]",229316726,6
-54,11,-95,"[0, 0, -8, -12, -7]",229356080,6
-52,11,-95,"[0, 0, 2, -13, 2]",229415119,6
-54,11,-95,"[0, 0, -14, 3, -11]",229453367,6
